time_period,time_identifier,geographic_level,country_code,country_name,version,school_characteristic,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_ethnic_minor,characteristic_free_school_meals,Characteristic_sen_status,Characteristic_primary_need,Characteristic_all_primary_need,characteristic_sen_description,characteristic_disadvantage,characteristic_first_language,characteristic_admission_type,characteristic_religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,Physical Disability,All Primary Need,Total,Total,Total,Total,Total,1037,1483,50432.25,34,1235,83.3,352,23.7,643,43.4,256,17.3,96,6.5,159,10.7,4225.38,2.85,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,Profound & Multiple Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,213,345,672.25,1.9,22,6.4,2,0.6,5,1.4,2,0.6,0,0,0,0,47.32,0.14,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,2741,45872,2495010.75,54.4,45240,98.6,25122,54.8,34215,74.6,26115,56.9,13921,30.3,19340,42.2,225498.18,4.92,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,Multi-Sensory Impairment,All Primary Need,Total,Total,Total,Total,Total,77,95,3257,34.3,81,85.3,20,21.1,36,37.9,18,18.9,6,6.3,8,8.4,273.85,2.88,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,Profound & Multiple Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,171,252,446,1.8,13,5.2,1,0.4,4,1.6,0,0,0,0,0,0,31.83,0.13,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,"Speech, Language and Communications Needs",All Primary Need,Total,Total,Total,Total,Total,2155,5313,158828.75,29.9,4671,87.9,705,13.3,1538,28.9,730,13.7,173,3.3,326,6.1,12946.14,2.44,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,Other Difficulty/Disability,All Primary Need,Total,Total,Total,Total,Total,1103,2517,88091.75,35,2340,93,529,21,981,39,422,16.8,149,5.9,224,8.9,7335.92,2.91,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,"social, emotional and mental health (SEMH)",All Primary Need,Total,Total,Total,Total,Total,2850,11091,294008.76,26.5,9458,85.3,1440,13,3192,28.8,1137,10.3,268,2.4,507,4.6,23691.05,2.14,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,Autistic Spectrum Disorder,All Primary Need,Total,Total,Total,Total,Total,1443,2293,74858.01,32.6,1748,76.2,580,25.3,945,41.2,359,15.7,169,7.4,249,10.9,6125.44,2.67,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,Hearing Impairment,All Primary Need,Total,Total,Total,Total,Total,656,863,35780,41.5,788,91.3,296,34.3,478,55.4,211,24.4,94,10.9,146,16.9,3038.39,3.52,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,SEN support but NSA,All Primary Need,Total,Total,Total,Total,Total,514,1500,53120.25,35.4,1470,98,258,17.2,548,36.5,274,18.3,71,4.7,135,9,4347.45,2.9,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,No primary need,No primary need,Total,Total,Total,Total,Total,3013,234747,12066060.9,51.4,232714,99.1,123710,52.7,177712,75.7,91617,39,45731,19.5,65983,28.1,1060490.56,4.52,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Multi-Sensory Impairment,All Primary Need,Total,Total,Total,Total,Total,132,175,6290,35.9,147,84,46,26.3,73,41.7,35,20,17,9.7,22,12.6,526.88,3.01,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,301,1494,41551.27,27.8,1164,77.9,346,23.2,587,39.3,232,15.5,104,7,145,9.7,3455.67,2.31,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,Multi-Sensory Impairment,All Primary Need,Total,Total,Total,Total,Total,68,80,3033,37.9,66,82.5,26,32.5,37,46.3,17,21.3,11,13.8,14,17.5,253.03,3.16,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Visual Impairment,All Primary Need,Total,Total,Total,Total,Total,797,1035,44850.5,43.3,957,92.5,391,37.8,611,59,289,27.9,127,12.3,187,18.1,3813.35,3.68,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Free school meals,Girls,Total,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,3066,229923,12789394.2,55.6,228110,99.2,135215,58.8,183035,79.6,112468,48.9,66910,29.1,90495,39.4,1126912.97,4.9,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Specific Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,2890,16085,609495.63,37.9,15642,97.2,3444,21.4,6953,43.2,2531,15.7,783,4.9,1335,8.3,49504.82,3.08,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Profound & Multiple Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,293,597,1118.25,1.9,35,5.9,3,0.5,9,1.5,2,0.3,0,0,0,0,79.15,0.13,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,OTHER,Any other ethnic group,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1280,3768,212579.66,56.4,3692,98,2263,60.1,2943,78.1,2318,61.5,1315,34.9,1765,46.8,19472.57,5.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,Traveller of Irish heritage,FSM,Total,Total,Total,Total,Total,Total,Total,Total,47,48,1116.75,23.3,39,81.3,3,6.3,11,22.9,6,12.5,0,0,1,2.1,94.3,1.96,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Autistic Spectrum Disorder,All Primary Need,Total,Total,Total,Total,Total,2981,10751,330166.76,30.7,7966,74.1,2447,22.8,4146,38.6,1477,13.7,636,5.9,970,9,27490.75,2.56,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,Gypsy/Roma,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,237,416,11241,27,379,91.1,47,11.3,119,28.6,58,13.9,8,1.9,17,4.1,887.2,2.13,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,Gypsy/Roma,FSM,Total,Total,Total,Total,Total,Total,Total,Total,161,246,4670.25,19,204,82.9,11,4.5,26,10.6,13,5.3,1,0.4,5,2,361.33,1.47,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,No primary need,No primary need,Total,Total,Total,Total,Total,3066,245154,13606327.49,55.5,243548,99.3,142946,58.3,195501,79.7,120566,49.2,70171,28.6,95788,39.1,1198650.41,4.89,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Physical Disability,All Primary Need,Total,Total,Total,Total,Total,1560,2635,94678,35.9,2225,84.4,726,27.6,1224,46.5,544,20.6,239,9.1,355,13.5,7924.29,3.01,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,WHITE,Traveller of Irish heritage,FSM,Total,Total,Total,Total,Total,Total,Total,Total,39,41,1119.5,27.3,36,87.8,6,14.6,10,24.4,5,12.2,3,7.3,4,9.8,88.18,2.15,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,Severe Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,537,1382,4555.25,3.3,171,12.4,10,0.7,24,1.7,4,0.3,0,0,1,0.1,325.22,0.24,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,Any other white background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,2654,13897,677525.02,48.8,13490,97.1,6378,45.9,9302,66.9,6369,45.8,3117,22.4,4369,31.4,61567.61,4.43,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Unclassified,Unclassified,FSM,Total,Total,Total,Total,Total,Total,Total,Total,500,753,27292.25,36.2,694,92.2,184,24.4,358,47.5,181,24,48,6.4,83,11,2305.14,3.06,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,CHINESE,Chinese,FSM,Total,Total,Total,Total,Total,Total,Total,Total,60,65,4306,66.2,64,98.5,51,78.5,61,93.8,43,66.2,34,52.3,41,63.1,400.3,6.16,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,BLACK,Black African,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1542,8157,454994.77,55.8,8056,98.8,4841,59.3,6472,79.3,4852,59.5,2499,30.6,3589,44,41015.63,5.03,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,MIXED,Any other mixed background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,772,1124,44787.38,39.8,1055,93.9,352,31.3,596,53,356,31.7,120,10.7,194,17.3,3849.7,3.42,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Boys,Total,Total,Total,Total,SEN support but NSA,All Primary Need,Total,Total,Total,Total,Total,368,865,29328,33.9,843,97.5,135,15.6,298,34.5,133,15.4,33,3.8,66,7.6,2415.91,2.79,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,"social, emotional and mental health (SEMH)",All Primary Need,Total,Total,Total,Total,Total,3219,17044,499431.27,29.3,14934,87.6,2825,16.6,5707,33.5,2239,13.1,682,4,1172,6.9,40373.69,2.37,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,ASIAN,Bangladeshi,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,881,3815,219868.63,57.6,3759,98.5,2404,63,3118,81.7,2301,60.3,1295,33.9,1783,46.7,19740.83,5.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,2730,47101,2302338.24,48.9,46167,98,21980,46.7,31715,67.3,20991,44.6,9512,20.2,13753,29.2,206419.65,4.38,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,Hearing Impairment,All Primary Need,Total,Total,Total,Total,Total,1172,1787,77879.88,43.6,1663,93.1,627,35.1,1036,58,491,27.5,234,13.1,351,19.6,6564.34,3.67,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,WHITE,Gypsy/Roma,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,262,441,9880.75,22.4,382,86.6,35,7.9,85,19.3,58,13.2,6,1.4,18,4.1,796.12,1.81,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,Specific Learning Difficulty,All Primary Need,Total,Total,Total,Total,Total,2124,6606,268489.88,40.6,6432,97.4,1743,26.4,3190,48.3,1323,20,466,7.1,758,11.5,21629.89,3.27,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Girls,Total,Total,Total,Total,SEN support but NSA,All Primary Need,Total,Total,Total,Total,Total,299,635,23792.25,37.5,627,98.7,123,19.4,250,39.4,141,22.2,38,6,69,10.9,1931.54,3.04,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,ASIAN,Indian,FSM,Total,Total,Total,Total,Total,Total,Total,Total,318,587,28560,48.7,560,95.4,277,47.2,407,69.3,233,39.7,104,17.7,157,26.7,2500.1,4.26,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Primary Need,Total,Total,Total,Total,Total,"Speech, Language and Communications Needs",All Primary Need,Total,Total,Total,Total,Total,2621,8001,238567.88,29.8,7008,87.6,1014,12.7,2207,27.6,1187,14.8,275,3.4,512,6.4,19295.51,2.41,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,MIXED,White and Black Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,Total,771,1103,36825.25,33.4,1002,90.8,201,18.2,452,41,171,15.5,46,4.2,92,8.3,2999.47,2.72,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Ethnic major,Total,BLACK,Caribbean,Total,Total,Total,Total,Total,Total,Total,Total,Total,1423,7378,324394.88,44,7119,96.5,2567,34.8,4400,59.6,2880,39,954,12.9,1677,22.7,27685.77,3.75,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,9,672,40444.25,60.2,661,98.4,502,74.7,598,89,269,40,216,32.1,245,36.5,3611.57,5.37,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,9,850,53293.02,62.7,845,99.4,630,74.1,754,88.7,717,84.4,433,50.9,590,69.4,4987.43,5.87,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,3226,237537,11122255.38,46.8,228159,96.1,106682,44.9,158502,66.7,79097,33.3,37980,16,55528,23.4,968315.34,4.08,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,273,25435,1287286.77,50.6,25192,99,12980,51,18692,73.5,9432,37.1,4651,18.3,6800,26.7,112402.23,4.42,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,285,26843,1488889.82,55.5,26642,99.3,15485,57.7,21224,79.1,13277,49.5,7775,29,10664,39.7,130741.09,4.87,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,61,5472,291721.5,53.3,5377,98.3,3072,56.1,4040,73.8,2533,46.3,1540,28.1,2001,36.6,26197.9,4.79,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,3153,225743,11898170.37,52.7,220990,97.9,120666,53.5,168004,74.4,101682,45,57770,25.6,79329,35.1,1041076.79,4.61,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,63,10185,554952.16,54.5,10011,98.3,5817,57.1,7634,75,5056,49.6,3110,30.5,4064,39.9,49638.34,4.87,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,14,1347,83155.02,61.7,1338,99.3,1012,75.1,1197,88.9,1121,83.2,638,47.4,857,63.6,7749.19,5.75,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,173,15242,830661.01,54.5,15139,99.3,8507,55.8,11804,77.4,7084,46.5,4050,26.6,5596,36.7,72523.44,4.76,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,14,1425,88548,62.1,1409,98.9,1086,76.2,1286,90.2,586,41.1,478,33.5,542,38,7855.07,5.51,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,4,189,10987.88,58.1,188,99.5,125,66.1,158,83.6,177,93.7,82,43.4,119,63,1044.26,5.53,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,1,101,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,310,52278,2776176.59,53.1,51834,99.2,28465,54.4,39916,76.4,22709,43.4,12426,23.8,17464,33.4,243143.32,4.65,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,173,15675,778791.01,49.7,15470,98.7,7600,48.5,11110,70.9,5661,36.1,2771,17.7,3971,25.3,68071.12,4.34,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,4,413,23381.13,56.6,411,99.5,265,64.2,343,83.1,377,91.3,156,37.8,240,58.1,2223.13,5.38,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,56,4713,263230.66,55.9,4634,98.3,2745,58.2,3594,76.3,2523,53.5,1570,33.3,2063,43.8,23440.44,4.97,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,3381,463280,23020425.75,49.7,449149,96.9,227348,49.1,326506,70.5,180779,39,95750,20.7,134857,29.1,2009392.13,4.34,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,1,173,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,12,753,48103.75,63.9,748,99.3,584,77.6,688,91.4,317,42.1,262,34.8,297,39.4,4243.5,5.64,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,1,72,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
